customer_tweet_id,customer_id,customer_created_at,customer_text,customer_text_raw,reply_tweet_id,reply_created_at,reply_text,reply_text_raw,response_minutes,reply_asks_dm
1679976,510867,2017-11-06 10:03:14+00:00,Face ID has stopped working for me already,@AppleSupport Face ID has stopped working for me already,1679975,2017-11-06 15:52:57+00:00,We are here to help. DM us your current iOS version and we can take a look at this for you. <URL>,@510867 We are here to help. DM us your current iOS version and we can take a look at this for you. https://t.co/GDrqU22YpT,349.7,True
489623,231611,2017-12-01 15:51:08+00:00,my phone automatically updated in the middle of the night and now my phone is super slow. I think you owe me a new iPhone 8.,@115858 my phone automatically updated in the middle of the night and now my phone is super slow. I think you owe me a new iPhone 8.,489621,2017-12-01 16:34:00+00:00,We'd like to work with you on this. Which iOS version are you currently updated to? Settings > General > About.,@231611 We'd like to work with you on this. Which iOS version are you currently updated to? Settings &gt; General &gt; About.,42.9,False
684391,283337,2017-10-05 18:08:52+00:00,So not digging new voice to text on #ios11 keyboard. Mic opens in new window = 2xtra clicks 4 Enter/Send/Search. @user @AppleSupport 😬,So not digging new voice to text on #ios11 keyboard. Mic opens in new window = 2xtra clicks 4 Enter/Send/Search. @115858 @AppleSupport 😬,684390,2017-10-05 18:48:29+00:00,We appreciate your feedback. Please submit your input here: <URL>,"@283337 We appreciate your feedback. Please submit your input here: 
 https://t.co/eTPVYVFyd8",39.6,False
1075402,373724,2017-10-23 16:23:49+00:00,My latest @user update drains the crap out of my battery 😞,My latest @115858 update drains the crap out of my battery 😞,1075401,2017-10-23 16:52:40+00:00,We're here to help. DM us what country or region you're located in. <URL>,@373724 We're here to help. DM us what country or region you're located in. https://t.co/GDrqU22YpT,28.8,True
262203,178453,2017-10-05 21:14:31+00:00,when are you going to do something to fix that battery issue since iOS11?!! Going crazy here!,@115858 when are you going to do something to fix that battery issue since iOS11?!! Going crazy here!,262202,2017-10-05 22:11:00+00:00,We are here to help. DM us which iOS device you are using and we can take a look. <URL>,@178453 We are here to help. DM us which iOS device you are using and we can take a look. https://t.co/GDrqU22YpT,56.5,True
2698006,758075,2017-11-19 19:51:21+00:00,"please make sure @user on Android becomes compatible with Google Assistant, we don't have Siri, but I still want to be able to say ""play party playlist on shuffle"" to my digital assistant & I'm paying the same as an iPhone user! @user","@118721 @115858 @AppleSupport please make sure @115948 on Android becomes compatible with Google Assistant, we don't have Siri, but I still want to be able to say ""play party playlist on shuffle"" to my digital assistant &amp; I'm paying the same as an iPhone user! @116333",2698005,2017-11-19 19:56:26+00:00,"We love customer feedback so much that we created a web page just for it. If you have a minute, let us know your thoughts here: <URL>","@758075 We love customer feedback so much that we created a web page just for it. If you have a minute, let us know your thoughts here: https://t.co/eTPVYVFyd8",5.1,False
2806705,782800,2017-11-22 03:27:17+00:00,So I️ rlly thought the “I️” would be fixed by now @user,So I️ rlly thought the “I️” would be fixed by now @115858,2806704,2017-11-22 03:34:53+00:00,"An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to the latest version iOS 11.1.2. For more info, check out: <URL> DM us any other questions: <URL>","@782800 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to the latest version iOS 11.1.2. For more info, check out: https://t.co/xXaXefaskH

DM us any other questions: https://t.co/GDrqU2kzhr",7.6,True
2352132,679746,2017-11-13 17:05:08+00:00,"Hey @user, why is my iphone 7 suddenly trying to delete all my contacts after that update?","Hey @115858, why is my iphone 7 suddenly trying to delete all my contacts after that update?",2352131,2017-11-13 18:18:29+00:00,Let us help you sort this out. DM us so we may better assist you: <URL>,@679746 Let us help you sort this out. DM us so we may better assist you: https://t.co/GDrqU22YpT,73.4,True
483162,229916,2017-12-01 08:41:11+00:00,iOs 11.1.2 has fucked up my battery idk whats happening @AppleSupport,iOs 11.1.2 has fucked up my battery idk whats happening @AppleSupport,483161,2017-12-01 14:41:29+00:00,We want to be sure you get the most from your battery life. We're happy to help you. Send us a DM and let us know which device you're using. We'll go from there. <URL>,@229916 We want to be sure you get the most from your battery life. We're happy to help you. Send us a DM and let us know which device you're using. We'll go from there. https://t.co/GDrqU22YpT,360.3,True
2029071,532569,2017-11-05 21:03:17+00:00,please fix this wack I️ auto correct for (“I”) asap!! Wasting too much time as a writer and blogger having 2 fix every I️ with an “I”,@115858 please fix this wack I️ auto correct for (“I”) asap!! Wasting too much time as a writer and blogger having 2 fix every I️ with an “I”,2029070,2017-11-05 23:41:00+00:00,Here’s what you can do to work around the issue until it’s fixed in a future software update: <URL> <URL>,@532569 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT,157.7,False
1896346,565216,2017-10-24 13:52:29+00:00,battery life now stinks bad!!! 3 hours 100% to 0 !!!!!!,@AppleSupport battery life now stinks bad!!! 3 hours 100% to 0 !!!!!!,1896345,2017-10-24 14:48:01+00:00,We want to help. Please DM us details of the apps you're using and let us know which country you're in. Will help there. <URL>,@565216 We want to help. Please DM us details of the apps you're using and let us know which country you're in. Will help there. https://t.co/GDrqU22YpT,55.5,True
2812573,287679,2017-11-27 01:31:40+00:00,"Not trying to throw anyone under a bus here but, I purchased both of these at the same time. this genuine $30 6 foot @user product broke after 6 months and the other knock off has felt more durable and less likely to break. Can we start combining durability with style??","Not trying to throw anyone under a bus here but, I purchased both of these at the same time. this genuine $30 6 foot @115858 product broke after 6 months and the other knock off has felt more durable and less likely to break. Can we start combining durability with style??",2812572,2017-11-27 01:41:31+00:00,"As all of our accessories have a one year limited warranty, we'd like to help any way we can. What exactly is the issue with your Apple branded cable and which one do you have? Which country are you located within? Please DM us both details here: <URL>","@287679 As all of our accessories have a one year limited warranty, we'd like to help any way we can. What exactly is the issue with your Apple branded cable and which one do you have?

Which country are you located within? Please DM us both details here: https://t.co/GDrqU22YpT",9.8,True
1419128,449862,2017-11-01 23:10:31+00:00,why are my I️ s turning to symbols,@AppleSupport why are my I️ s turning to symbols,1419126,2017-11-01 23:46:26+00:00,We'd be happy to look into that. Which device and OS version are you using?,@449862 We'd be happy to look into that. Which device and OS version are you using?,35.9,False
1778389,534327,2017-11-08 00:06:20+00:00,why is it whenever I turn my phone off and then turn my phone back on the Wi-Fi turns on? Please fix this 😫,@115858 why is it whenever I turn my phone off and then turn my phone back on the Wi-Fi turns on? Please fix this 😫,1778388,2017-11-08 00:57:41+00:00,We can help! Have you tried the steps here? <URL>,@534327 We can help! Have you tried the steps here? https://t.co/G7BHuQnDS6,51.4,False
1619361,496408,2017-11-05 05:35:44+00:00,ya need to Hurry up and send an Update to fix this issue with these Question mark boxes 🗣,@115858 ya need to Hurry up and send an Update to fix this issue with these Question mark boxes 🗣,1619360,2017-11-05 16:21:32+00:00,We'd like to help! Let's try the steps outlined in this article: <URL>,@496408 We'd like to help! Let's try the steps outlined in this article: https://t.co/xXaXeeSRt9,645.8,False
1894118,564634,2017-10-18 03:22:54+00:00,its been two days and my apple music still does not even open until on my phone. i deleted it and reinstalled... come on ppl,@AppleSupport its been two days and my apple music still does not even open until on my phone. i deleted it and reinstalled... come on ppl,1894116,2017-10-18 12:16:03+00:00,Let's get you rocking again. What exactly is happening when you try to play music on your iPhone? Are you getting any errors?,@564634 Let's get you rocking again. What exactly is happening when you try to play music on your iPhone? Are you getting any errors?,533.2,False
2146515,630993,2017-11-08 20:36:14+00:00,"my iPhone will not charge, is this a conspiracy to get me to buy an X @user","my iPhone will not charge, is this a conspiracy to get me to buy an X @115858",2146514,2017-11-08 21:00:38+00:00,We're happy to assist with your charging concern. What happens when you attempt to charge your device?,@630993 We're happy to assist with your charging concern. What happens when you attempt to charge your device?,24.4,False
2062474,609968,2017-10-06 08:48:16+00:00,My Mac Book pro has Some LED bleeding that is very noticeable on a black background.,@AppleSupport My Mac Book pro has Some LED bleeding that is very noticeable on a black background.,2062473,2017-10-06 14:32:01+00:00,We'd be happy to look into this with you. Please meet us in DM and we'll take be happy to work towards a solution. <URL>,@609968 We'd be happy to look into this with you. Please meet us in DM and we'll take be happy to work towards a solution. https://t.co/GDrqU22YpT,343.8,True
2893299,413800,2017-11-28 15:05:08+00:00,This happens every time I delete emails This is a LONG standing issue Probably more cloud crap #UnableToMoveMessages #Apple #Mail #RottenApple <URL>,@AppleSupport This happens every time I delete emails This is a LONG standing issue Probably more cloud crap #UnableToMoveMessages #Apple #Mail #RottenApple https://t.co/ZXZWjadDLZ,2893297,2017-11-28 15:36:31+00:00,We want to help. Does this happen if you are on a Wi-Fi network? DM us the answer and we'll look at any issues you're having there. <URL>,@413800 We want to help. Does this happen if you are on a Wi-Fi network? DM us the answer and we'll look at any issues you're having there. https://t.co/GDrqU22YpT,31.4,True
1877155,544943,2017-10-22 05:56:58+00:00,Alright @user the whole point of updates is to make the phone run smoother. Ya need to drop 11.0.4 already cause this is ridiculous,Alright @115858 the whole point of updates is to make the phone run smoother. Ya need to drop 11.0.4 already cause this is ridiculous,1877152,2017-10-22 13:34:37+00:00,We'd love to help you with your iPhone's issues. Let's go into DM so we can work together to get them solved. <URL>,@544943 We'd love to help you with your iPhone's issues. Let's go into DM so we can work together to get them solved. https://t.co/GDrqU22YpT,457.6,True
816431,314423,2017-10-12 16:09:46+00:00,Am I the only one who HATES the new #iPhone @user update?! Everything is so. Damn. Slow. Grrrr.,Am I the only one who HATES the new #iPhone @115858 update?! Everything is so. Damn. Slow. Grrrr.,816429,2017-10-12 16:51:00+00:00,"Let's help get everything running as it should. To get started, are you running iOS 11.0.3 or a different version?","@314423 Let's help get everything running as it should. To get started, are you running iOS 11.0.3 or a different version?",41.2,False
1027568,363157,2017-10-23 00:40:54+00:00,I bought a new @AppleSupport @user TV remote and IT DOESN'T WORK! <URL>,I bought a new @AppleSupport @115858 TV remote and IT DOESN'T WORK! https://t.co/n4Mk98efbw,1027567,2017-10-23 00:54:30+00:00,Let's look into this for you. Let's get you in contact with our Apple TV team here: <URL>,@363157 Let's look into this for you. Let's get you in contact with our Apple TV team here: https://t.co/0PATYGSGKU,13.6,False
682028,282765,2017-11-08 04:14:14+00:00,Can you please fucking fix the stupid I️ bullshit WHAT THE FU @user,Can you please fucking fix the stupid I️ bullshit WHAT THE FU @115858,682027,2017-11-08 13:42:01+00:00,Here’s what you can do to work around the issue until it’s fixed in a future software update: <URL>,@282765 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,567.8,False
2004990,592905,2017-11-03 23:52:40+00:00,why is my Apple ID invalid? I can't listen to my music,@AppleSupport why is my Apple ID invalid? I can't listen to my music,2004989,2017-11-04 04:05:00+00:00,We understand your concern about your Apple ID. Meet us in DM with your country. We'll look over your options there. <URL>,@592905 We understand your concern about your Apple ID. Meet us in DM with your country. We'll look over your options there. https://t.co/GDrqU22YpT,252.3,True
2358733,681235,2017-11-13 19:30:10+00:00,Never doing an #iPhone update again. @user <URL>,Never doing an #iPhone update again. @115858 https://t.co/racTWCCvg7,2358731,2017-11-13 20:18:00+00:00,We're glad you thought to reach out to us. We know that you need your iPhone working as expected. Please tell us what's going on so that we can help.,@681235 We're glad you thought to reach out to us. We know that you need your iPhone working as expected. Please tell us what's going on so that we can help.,47.8,False
1977668,585632,2017-11-01 19:57:22+00:00,Please explain to me what happened the letter “i” @AppleSupport 😒,Please explain to me what happened the letter “i” @AppleSupport 😒,1977667,2017-11-01 20:38:01+00:00,"Thanks for reaching out! So we can look closer into this with you, can you DM us which device and iOS version you're using? <URL>","@585632 Thanks for reaching out! So we can look closer into this with you, can you DM us which device and iOS version you're using? https://t.co/GDrqU22YpT",40.6,True
1216309,405403,2017-10-25 16:46:49+00:00,is there away to cancel preorder on iTunes from iPad or iPhone,@AppleSupport is there away to cancel preorder on iTunes from iPad or iPhone,1216306,2017-10-25 17:29:48+00:00,"Great, question! You can only manage your pre-orders in iTunes on a Mac or PC: <URL>","@405403 Great, question! You can only manage your pre-orders in iTunes on a Mac or PC: https://t.co/df4pj0iEqO",43.0,False
2519392,717643,2017-11-16 00:00:51+00:00,why the fuck can't I make phone calls? Y'all tripping and demand my gat damn reparations. <URL>,@115858 why the fuck can't I make phone calls? Y'all tripping and demand my gat damn reparations. https://t.co/jumd14ookL,2519391,2017-11-16 01:00:33+00:00,We'd like to gather some more information for better troubleshooting. Can you DM us the country you are located in? <URL>,@717643 We'd like to gather some more information for better troubleshooting. Can you DM us the country you are located in? https://t.co/GDrqU22YpT,59.7,True
2441755,249471,2017-11-14 23:24:18+00:00,"After upgrading to #HighSierra my Mac is now slower than ever. Thanks, @user, who needs a fast computer? @AppleSupport","After upgrading to #HighSierra my Mac is now slower than ever. Thanks, @115858, who needs a fast computer? @AppleSupport",2441754,2017-11-14 23:41:00+00:00,Let's look into this for you. When was macOS 10.13 installed? In what Apps are you noticing the slowness? Let us know in DM. <URL>,@249471 Let's look into this for you. When was macOS 10.13 installed? In what Apps are you noticing the slowness? Let us know in DM. https://t.co/GDrqU22YpT,16.7,True
1933526,575351,2017-10-28 23:22:57+00:00,"Why does my #iphone keep turning on “live” photos?!? I absolutely NEVER want this on, knock it off @user!","Why does my #iphone keep turning on “live” photos?!? I absolutely NEVER want this on, knock it off @115858!",1933525,2017-10-28 23:31:00+00:00,"Let’s investigate this together. Use the link below to DM the version of iOS software your iPhone is on, and we’ll get started. <URL>","@575351 Let’s investigate this together. Use the link below to DM the version of iOS software your iPhone is on, and we’ll get started. https://t.co/GDrqU22YpT",8.0,True
464729,225530,2017-12-01 03:44:23+00:00,I’m really kinda sick of having to retype I.T to it.... please fix these issues. A loyal Apple customer,@115858 I’m really kinda sick of having to retype I.T to it.... please fix these issues. A loyal Apple customer,464728,2017-12-01 03:55:00+00:00,"We'd be happy to take a look into this with you. Could you please send us a DM with the device you're having this issue on, and what OS version it's running? <URL>","@225530 We'd be happy to take a look into this with you. Could you please send us a DM with the device you're having this issue on, and what OS version it's running? https://t.co/GDrqU22YpT",10.6,True
571827,254347,2017-12-03 04:07:42+00:00,On #iOS 11.2 and can’t find #Applepay cash in settings? @AppleSupport @user #iphonex,On #iOS 11.2 and can’t find #Applepay cash in settings? @AppleSupport @115858 #iphonex,571826,2017-12-03 04:13:29+00:00,"We're excited for Apple Pay Cash too! If you're in the US, those features will require iOS 11.2 and will begin rolling out early next week.","@254347 We're excited for Apple Pay Cash too! If you're in the US, those features will require iOS 11.2 and will begin rolling out early next week.",5.8,False
2857294,794126,2017-10-31 19:20:52+00:00,I’m seeing these stupid question mark boxes where emojis should be but my phone is already updated ☹️ @user,I’m seeing these stupid question mark boxes where emojis should be but my phone is already updated ☹️ @115858,2857293,2017-10-31 19:24:29+00:00,We know it's important to enjoy your emojis. We'd like to look into this. Let's meet in DM. <URL>,@794126 We know it's important to enjoy your emojis. We'd like to look into this. Let's meet in DM. https://t.co/GDrqU22YpT,3.6,True
1879607,561006,2017-10-21 07:08:33+00:00,"sir, I have got a big fault in your new software iOS 11.0.3","@116333  sir, I have got a big fault in your new software iOS 11.0.3",1879605,2017-10-21 12:32:00+00:00,Tell us what's going on with your device using iOS 11.0.3? We're here to help. Send us a DM at this link: <URL>,@561006 Tell us what's going on with your device using iOS 11.0.3? We're here to help. Send us a DM at this link: https://t.co/GDrqU22YpT,323.4,True
1079185,267200,2017-10-23 19:30:43+00:00,every time is worse the performance of my iphone even with every update gets worse or no longer download <URL>,@115858 @AppleSupport  every time is worse the performance of my iphone even with every update gets worse or no longer download https://t.co/m3HmRH93R8,1079184,2017-10-23 19:34:30+00:00,"Hey there. We're happy to help get your iPhone updated. To get started, check out these steps: <URL>","@267200 Hey there. We're happy to help get your iPhone updated. To get started, check out these steps: https://t.co/duYWwlmIVH",3.8,False
1400533,445643,2017-11-25 21:56:45+00:00,Apple all these spelling corrections. Why when I type it autocorrects to I.T @AppleSupport,Apple all these spelling corrections. Why when I type it autocorrects to I.T @AppleSupport,1400532,2017-11-25 21:59:28+00:00,We're here for you. Which version of the iOS are you running? You can check by tapping Settings > General > About.,@445643 We're here for you. Which version of the iOS are you running? You can check by tapping Settings &gt; General &gt; About.,2.7,False
2476051,707796,2017-11-15 07:07:12+00:00,"Oh, no ! @user broke the calculator’s animations once again... now on iPhone 5S 1+2+3=23 :/","Oh, no ! @115858 broke the calculator’s animations once again... now on iPhone 5S 1+2+3=23 :/",2476050,2017-11-15 14:12:00+00:00,"Let's look into this together. Send us a DM with more information, and we'll continue from there. <URL>","@707796 Let's look into this together. Send us a DM with more information, and we'll continue from there. https://t.co/GDrqU22YpT",424.8,True
1642660,502109,2017-11-05 21:52:51+00:00,"My phone REFUSES to update, but this is all I see in place of ""I"" on every app??? Lol ok @user <URL>","My phone REFUSES to update, but this is all I see in place of ""I"" on every app??? Lol ok @115858 https://t.co/QCFa1mbLNi",1642659,2017-11-06 00:31:20+00:00,"Since you have a couple of different things going on, let's move to DM to continue. <URL>","@502109 Since you have a couple of different things going on, let's move to DM to continue. https://t.co/GDrqU22YpT",158.5,True
2286932,397957,2017-11-12 00:33:39+00:00,when is @user gonna fix this I️ shit??,when is @115858 gonna fix this I️ shit??,2286931,2017-11-12 01:51:28+00:00,There is a new iOS update available that includes a fix for autocorrect issues in the update. It’s iOS 11.1.1. You’ll want to back up your device before any update. How to back up: <URL>,@397957 There is a new iOS update available that includes a fix for autocorrect issues in the update. It’s iOS 11.1.1. You’ll want to back up your device before any update. How to back up: https://t.co/SvttV2Kc1r,77.8,False
825539,316618,2017-10-13 00:36:11+00:00,"Hello, cant sign into <URL> any ideas? it keeps sending the auth code to the device im using?","@AppleSupport Hello, cant sign into https://t.co/gszzmLgzPl any ideas? it keeps sending the auth code to the device im using?",825536,2017-10-13 00:53:30+00:00,It looks like the Apple Bug Reporter is down for scheduled maintenance. We encourage you to try again later.,@316618 It looks like the Apple Bug Reporter is down for scheduled maintenance. We encourage you to try again later.,17.3,False
2479020,706767,2017-11-15 09:06:34+00:00,"Dear @user your new #IOS11.1.1 is #horrible and cursed, it just #ruined my iPhone #stuck in #restartloop @AppleSupport fix it, #systemupdate consider another #iphones I don’t wanna loose my data 😔 #upset and #lost please #comeback my 📱 💔😭 😭","Dear @115858 your new #IOS11.1.1 is #horrible and cursed, it just #ruined my iPhone #stuck in #restartloop @AppleSupport fix it, #systemupdate consider another #iphones I don’t wanna loose my data 😔 #upset and #lost please #comeback my  📱 💔😭 😭",2479019,2017-11-15 14:59:00+00:00,We're here to help. We'd like to look into this with you. DM us and we'll get started. <URL>,@706767 We're here to help. We'd like to look into this with you. DM us and we'll get started. https://t.co/GDrqU22YpT,352.4,True
1805842,542597,2017-10-15 15:30:50+00:00,what's wrong with ios11?? Why is it sucking up all of my iPhone 7 plus battery???!!!! It hardly lasts for 10 hrs!!,@AppleSupport what's wrong with ios11?? Why is it sucking up all of my iPhone 7 plus battery???!!!! It hardly lasts for 10 hrs!!,1805841,2017-10-15 16:16:31+00:00,We know how vital the battery is. Please check out this article: <URL> DM us the result. <URL>,"@542597 We know how vital the battery is. Please check out this article: https://t.co/TpjqFp3jxD  

DM us the result. https://t.co/GDrqU22YpT",45.7,True
2479001,532810,2017-11-15 10:22:52+00:00,Can you please fix your group chat feature. So mixed group chats can permanently leave... it’s really annoying. And a lot of people are complaining about it.,@115858 Can you please fix your group chat feature. So mixed group chats can permanently leave... it’s really annoying. And a lot of people are complaining about it.,2478999,2017-11-15 15:01:32+00:00,"Hey there. We're always on the lookout for customer feedback, and invite you to submit yours here: <URL>","@532810 Hey there. We're always on the lookout for customer feedback, and invite you to submit yours here: https://t.co/eTPVYVFyd8",278.7,False
2958776,816615,2017-11-29 19:45:41+00:00,ios11 on iPhone 6. Battery dropped from 35 to 20 then 10 to 1% in the matter of a couple of moments. Just plugged in to recharge and it’s jumped to 12%straight away. Really poor. Is there any way to go back to ios10? Never had these issues with ios10.,@AppleSupport ios11 on iPhone 6. Battery dropped from 35 to 20 then 10 to 1% in the matter of a couple of moments. Just plugged in to recharge and it’s jumped to 12%straight away. Really poor. Is there any way to go back to ios10? Never had these issues with ios10.,2958775,2017-11-29 19:53:00+00:00,We want you to be able to be happy with your battery life while staying up to date with the latest software for security reasons. Let's see what we can do to get down to the bottom of this with you. DM us the exact iOS 11 version you are running. <URL>,@816615 We want you to be able to be happy with your battery life while staying up to date with the latest software for security reasons. Let's see what we can do to get down to the bottom of this with you. DM us the exact iOS 11 version you are running. https://t.co/GDrqU22YpT,7.3,True
1395099,444438,2017-10-28 11:25:49+00:00,when are you going to fix this garbage iOS 11? 😡 I can barely use my #iPhone 6📱 now 😡,@AppleSupport when are you going to fix this garbage iOS 11? 😡 I can barely use my #iPhone 6📱 now 😡,1395098,2017-10-28 14:23:00+00:00,Thanks for reaching out to us. Can you please clarify the issue that you are having? That way we can better assist you.,@444438 Thanks for reaching out to us. Can you please clarify the issue that you are having? That way we can better assist you.,177.2,False
254120,176406,2017-10-04 19:51:53+00:00,"why did you push ios 11 out with the battery drain? I waited a while, did the upgrade monday and the battery life is awful","@AppleSupport why did you push ios 11 out with the battery drain? I waited a while, did the upgrade monday and the battery life is awful",254119,2017-10-04 20:14:25+00:00,Let's take a look at this together. Have you already updated to iOS 11.0.2? Let us know in DM and we'll get started. <URL>,@176406 Let's take a look at this together. Have you already updated to iOS 11.0.2? Let us know in DM and we'll get started. https://t.co/GDrqU22YpT,22.5,True
1878019,560573,2017-10-21 02:05:52+00:00,ever since my phone updated itself my WiFi barely ever works & even trying to use my data doesn’t work pls stop this bs,@115858 ever since my phone updated itself my WiFi barely ever works &amp; even trying to use my data doesn’t work pls stop this bs,1878018,2017-10-21 03:46:00+00:00,Let's check it out. What happens when trying to connect to Wi-Fi or cellular networks? Let us know in DM. <URL>,@560573 Let's check it out. What happens when trying to connect to Wi-Fi or cellular networks? Let us know in DM. https://t.co/GDrqU22YpT,100.1,True
2806691,782797,2017-11-22 03:35:31+00:00,why do I keep getting this stupid message?!? How do I get rid of it?? <URL>,@AppleSupport why do I keep getting this stupid message?!? How do I get rid of it?? https://t.co/GlXKLeS7IC,2806688,2017-11-22 03:43:55+00:00,"Let's team up to find out together. Does it seem to show up randomly, or after performing a certain action on your device? Also, which deivce model do you have and what's the exact iOS version installed on it?","@782797 Let's team up to find out together. Does it seem to show up randomly, or after performing a certain action on your device?

Also, which deivce model do you have and what's the exact iOS version installed on it?",8.4,False
2043543,604318,2017-10-04 22:15:36+00:00,"Hey @user this new update sucks ! Phone freezing, battery dead, all bad. First time ever considering @user","Hey @115858 this new update sucks ! Phone freezing, battery dead, all bad. First time ever considering @125607",2043542,2017-10-04 22:47:28+00:00,"We want to help out with any issues you’re having. Let us know exactly what’s going on in DM, and we’ll work there. <URL>","@604318 We want to help out with any issues you’re having. Let us know exactly what’s going on in DM, and we’ll work there. https://t.co/GDrqU22YpT",31.9,True
690422,284986,2017-10-18 11:30:31+00:00,Getting really pissed off - a perfectly good phone is basically useless after #iOS11 updates. Everything is so damn slow now and my battery is shit. @AppleSupport any ideas?,Getting really pissed off - a perfectly good phone is basically useless after #iOS11 updates. Everything is so damn slow now and my battery is shit. @AppleSupport any ideas?,690421,2017-10-18 13:47:43+00:00,We'd like to see how we can help with your iPhone. Send us a DM with the exact iOS version your device is running. <URL>,@284986 We'd like to see how we can help with your iPhone. Send us a DM with the exact iOS version your device is running. https://t.co/GDrqU22YpT,137.2,True
2284470,663860,2017-11-11 05:30:47+00:00,"this whole glitch with the “I” is absurd. You’re a multi billion, billion with a B- company and you can’t fix this ?","@115858 this whole glitch with the “I” is absurd. You’re a multi billion, billion with a B- company and you can’t fix this ?",2284469,2017-11-11 15:04:25+00:00,Please tell us which version of iOS you have installed on your device. You'll see this in Settings > General > About. We'd be glad to help.,@663860 Please tell us which version of iOS you have installed on your device. You'll see this in Settings &gt; General &gt; About. We'd be glad to help.,573.6,False
292936,185763,2017-10-06 14:49:56+00:00,I cannot listen to any podcasts on your now worthless app. I even deleted and re-downloaded a couple and nothing,@AppleSupport I cannot listen to any podcasts on your now worthless app. I even deleted and re-downloaded a couple and nothing,292934,2017-10-06 16:44:00+00:00,Hey there. What's happening when you try to listen to a podcast? We'd love to help out with this.,@185763 Hey there. What's happening when you try to listen to a podcast? We'd love to help out with this.,114.1,False
565929,252651,2017-12-03 00:54:41+00:00,4th time in less then 2 weeks for same @AppleSupport issue! 2 logic boards later and STILL not working. Hating my less then 1 yr old MacBook Pro!!!’,4th time in less then 2 weeks for same @AppleSupport issue!  2 logic boards later and STILL not working. Hating my less then 1 yr old MacBook Pro!!!’,565928,2017-12-03 01:00:04+00:00,Thanks for reaching out. DM us more info about your experience and we'll get you to the right spot. <URL>,@252651 Thanks for reaching out. DM us more info about your experience and we'll get you to the right spot. https://t.co/GDrqU22YpT,5.4,True
2082444,615866,2017-10-10 18:17:39+00:00,you fucked up my iPhone battery w/ this iOS 11,@115858 you fucked up my iPhone battery w/ this iOS 11,2082443,2017-10-10 19:16:32+00:00,"We'd like to look into this with you, so we can isolate the issue, and resolve. Meet us here in DM and we'll help you out: <URL>","@615866 We'd like to look into this with you, so we can isolate the issue, and resolve. Meet us here in DM and we'll help you out: https://t.co/GDrqU22YpT",58.9,True
1062159,370790,2017-10-23 09:04:05+00:00,Thanks @user for making phones that have a fit during the night and cause me to sleep in and miss the deadline for my uni work but whatever,Thanks @115858 for making phones that have a fit during the night and cause me to sleep in and miss the deadline for my uni work but whatever,1062157,2017-10-23 13:39:36+00:00,We'd like to help. Tell us more details of what you experienced.,@370790 We'd like to help. Tell us more details of what you experienced.,275.5,False
2557356,726043,2017-11-16 14:38:42+00:00,so... why are ALL my messages gone?,@AppleSupport so... why are ALL my messages gone?,2557354,2017-11-16 16:24:33+00:00,"Thanks for reaching out to us for support. We would love to help you. When you have a free moment, can you please tell us if your referring to text messages or e-mail messages? Also, can you please tell us if you're using an iOS device or computer?","@726043 Thanks for reaching out to us for support. We would love to help you. When you have a free moment, can you please tell us if your referring to text messages or e-mail messages? Also, can you please tell us if you're using an iOS device or computer?",105.8,False
2751103,770200,2017-11-21 00:51:39+00:00,y’all need to fix that glitch on the damn update “I️” ...pissing me off,@115858  y’all need to fix that glitch on the damn update “I️” ...pissing me off,2751102,2017-11-21 00:57:04+00:00,"We've released an update that includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards.","@770200 We've released an update that includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards.",5.4,False
1849987,553865,2017-10-18 21:14:17+00:00,is there a fix for reading list not being available offline (iPad Air latest iOS). V frustrating. <URL>,@AppleSupport is there a fix for reading list not being available offline (iPad Air latest iOS). V frustrating. https://t.co/mmylwDOyUv,1849986,2017-10-18 21:31:41+00:00,"That's not what we want to hear. Try restarting your iPad and DM us if the issue persists, we're here to help. <URL>","@553865 That's not what we want to hear. Try restarting your iPad and DM us if the issue persists, we're here to help. https://t.co/GDrqU22YpT",17.4,True
1766142,531136,2017-10-27 14:47:50+00:00,photo app keeps crashing when I try to resize an image 😭 heeeeelp,@AppleSupport photo app keeps crashing when I try to resize an image 😭 heeeeelp,1766141,2017-10-27 17:09:34+00:00,We want to help. What type of device are you using?,@531136 We want to help.  What type of device are you using?,141.7,False
1809030,543476,2017-10-14 16:06:45+00:00,"you guys stopped signing 10.3.3 so I can’t downgrade from this “stable trainwreck” called 11.0.3. Smh, @user <URL>","@115858 @AppleSupport you guys stopped signing 10.3.3 so I can’t downgrade from this “stable trainwreck” called 11.0.3. Smh, @175597 https://t.co/lUGg4xhQsm",1809029,2017-10-14 16:42:31+00:00,We'd be happy to help with any issue you're experiencing. Please DM us with details about the issues you're running into. <URL>,@543476 We'd be happy to help with any issue you're experiencing. Please DM us with details about the issues you're running into. https://t.co/GDrqU22YpT,35.8,True
